ChEMBL_ID	UniProt
CHEMBL396778	Q5TCH4
CHEMBL396778	P78329
CHEMBL396778	P21396
CHEMBL396778	P10635
CHEMBL396778	Q02928
CHEMBL396778	Q8TAV3
CHEMBL396778	Q9UBN7
CHEMBL396778	Q16696
CHEMBL396778	P0DTD1
CHEMBL396778	P04798
CHEMBL396778	Q15858
CHEMBL231068	Q14432
CHEMBL231068	P11229
CHEMBL231068	P35462
CHEMBL231068	O95342
CHEMBL231068	P06401
CHEMBL231068	P18507
CHEMBL231068	P0DMS8
CHEMBL231068	P27815
CHEMBL231068	P35348
CHEMBL231068	Q01827
CHEMBL231068	P14867
CHEMBL231068	P23975
CHEMBL231068	P21397
CHEMBL231068	Q9Y5N1
CHEMBL231068	P35372
CHEMBL231068	P22303
CHEMBL231068	Q01959
CHEMBL231068	P23219
CHEMBL231068	P21728
CHEMBL231068	P35968
CHEMBL231068	P08913
CHEMBL231068	P47870
CHEMBL231068	P47869
CHEMBL231068	P21731
CHEMBL231068	P41595
CHEMBL231068	P19327
CHEMBL231068	P00734
CHEMBL231068	P31645
CHEMBL231068	P08908
CHEMBL231068	P08172
CHEMBL231068	Q9UBN7
CHEMBL231068	P0DTD1
CHEMBL231068	Q12809
CHEMBL231068	P03372
CHEMBL231068	P10275
CHEMBL395091	Q14432
CHEMBL395091	P41968
CHEMBL395091	P11229
CHEMBL395091	Q63921
CHEMBL395091	P30411
CHEMBL395091	P35462
CHEMBL395091	P35354
CHEMBL395091	Q00960
CHEMBL395091	P06401
CHEMBL395091	P62813
CHEMBL395091	P21554
CHEMBL395091	Q00959
CHEMBL395091	P25021
CHEMBL395091	P0DMS8
CHEMBL395091	P18825
CHEMBL395091	P35348
CHEMBL395091	Q01827
CHEMBL395091	O43193
CHEMBL395091	P46098
CHEMBL395091	Q08499
CHEMBL395091	P23975
CHEMBL395091	P28223
CHEMBL395091	Q9R1M7
CHEMBL395091	P37288
CHEMBL395091	P18089
CHEMBL395091	P21397
CHEMBL395091	P30556
CHEMBL395091	Q8VHN2
CHEMBL395091	P25101
CHEMBL395091	P41145
CHEMBL395091	P07550
CHEMBL395091	Q9Y5N1
CHEMBL395091	Q99808
CHEMBL395091	P30542
CHEMBL395091	P35372
CHEMBL395091	P04150
CHEMBL395091	Q01959
CHEMBL395091	P35439
CHEMBL395091	Q62645
CHEMBL395091	P29274
CHEMBL395091	P32238
CHEMBL395091	P21728
CHEMBL395091	Q05586
CHEMBL395091	Q00961
CHEMBL395091	P08913
CHEMBL395091	O75469
CHEMBL395091	P25929
CHEMBL395091	P21731
CHEMBL395091	Q12879
CHEMBL395091	P30518
CHEMBL395091	P41595
CHEMBL395091	P20309
CHEMBL395091	Q92847
CHEMBL395091	P41143
CHEMBL395091	P43681
CHEMBL395091	P28335
CHEMBL395091	P22002
CHEMBL395091	P31645
CHEMBL395091	P32239
CHEMBL395091	P08908
CHEMBL395091	P08172
CHEMBL395091	P35367
CHEMBL395091	Q12809
CHEMBL395091	P14416
CHEMBL395091	P03372
CHEMBL395091	P08588
CHEMBL395091	P15207
CHEMBL437765	P41182
CHEMBL437765	Q14432
CHEMBL437765	P11229
CHEMBL437765	P35462
CHEMBL437765	O95342
CHEMBL437765	P46720
CHEMBL437765	P06401
CHEMBL437765	P33527
CHEMBL437765	P18507
CHEMBL437765	P0DMS8
CHEMBL437765	P27815
CHEMBL437765	P35348
CHEMBL437765	P14867
CHEMBL437765	P23975
CHEMBL437765	O70127
CHEMBL437765	P21397
CHEMBL437765	O35913
CHEMBL437765	Q9Y5N1
CHEMBL437765	P35372
CHEMBL437765	P22303
CHEMBL437765	Q01959
CHEMBL437765	Q9NPD5
CHEMBL437765	P23219
CHEMBL437765	P21728
CHEMBL437765	Q6PSM0
CHEMBL437765	P35968
CHEMBL437765	P46721
CHEMBL437765	P08913
CHEMBL437765	Q9Y6L6
CHEMBL437765	P47870
CHEMBL437765	P47869
CHEMBL437765	P21731
CHEMBL437765	P41595
CHEMBL437765	P00734
CHEMBL437765	P31645
CHEMBL437765	Q9QY30
CHEMBL437765	P08908
CHEMBL437765	P08172
CHEMBL437765	P0DTD1
CHEMBL437765	Q12809
CHEMBL437765	O94956
CHEMBL437765	P03372
CHEMBL437765	P10275
CHEMBL235668	P19971
CHEMBL235668	Q14432
CHEMBL235668	P11229
CHEMBL235668	P06401
CHEMBL235668	P62813
CHEMBL235668	P0DMS8
CHEMBL235668	P27815
CHEMBL235668	P35348
CHEMBL235668	P23975
CHEMBL235668	P21397
CHEMBL235668	Q9Y5N1
CHEMBL235668	P35372
CHEMBL235668	P22303
CHEMBL235668	Q01959
CHEMBL235668	P23219
CHEMBL235668	P21728
CHEMBL235668	P35968
CHEMBL235668	P08913
CHEMBL235668	P21731
CHEMBL235668	P41595
CHEMBL235668	P00734
CHEMBL235668	P31645
CHEMBL235668	P08908
CHEMBL235668	P08172
CHEMBL235668	Q9UBN7
CHEMBL235668	P07650
CHEMBL235668	Q12809
CHEMBL235668	P0DTD1
CHEMBL235668	P03372
CHEMBL235668	P10275
CHEMBL238804	P43220
CHEMBL238804	P24941
CHEMBL238804	P11229
CHEMBL238804	P25021
CHEMBL238804	Q01827
CHEMBL238804	O60885
CHEMBL238804	P30556
CHEMBL238804	P25101
CHEMBL238804	P41145
CHEMBL238804	P30542
CHEMBL238804	P35372
CHEMBL238804	P35414
CHEMBL238804	P32238
CHEMBL238804	O75469
CHEMBL238804	P21731
CHEMBL238804	P20309
CHEMBL238804	P41143
CHEMBL238804	P31645
CHEMBL238804	P08908
CHEMBL238804	P08588
CHEMBL238804	P30411
CHEMBL238804	P35462
CHEMBL238804	Q5T601
CHEMBL238804	O95342
CHEMBL238804	P0DMS8
CHEMBL238804	P21730
CHEMBL238804	P46098
CHEMBL238804	P23975
CHEMBL238804	P28482
CHEMBL238804	P00519
CHEMBL238804	P35439
CHEMBL238804	P55201
CHEMBL238804	P08913
CHEMBL238804	P30518
CHEMBL238804	Q92847
CHEMBL238804	P22002
CHEMBL238804	P35367
CHEMBL238804	P14416
CHEMBL238804	P03372
CHEMBL238804	P21453
CHEMBL238804	Q14432
CHEMBL238804	P41968
CHEMBL238804	O14965
CHEMBL238804	Q14524
CHEMBL238804	Q5NUL3
CHEMBL238804	P06401
CHEMBL238804	P62813
CHEMBL238804	P48730
CHEMBL238804	P22607
CHEMBL238804	P49238
CHEMBL238804	P18825
CHEMBL238804	P28223
CHEMBL238804	P18089
CHEMBL238804	Q13936
CHEMBL238804	P49841
CHEMBL238804	P43253
CHEMBL238804	P25929
CHEMBL238804	Q13258
CHEMBL238804	O15164
CHEMBL238804	P32239
CHEMBL238804	P08172
CHEMBL238804	Q12809
CHEMBL238804	P21554
CHEMBL238804	P15207
CHEMBL238804	P43119
CHEMBL238804	Q63921
CHEMBL238804	P35354
CHEMBL238804	P35348
CHEMBL238804	O43193
CHEMBL238804	P25090
CHEMBL238804	Q08499
CHEMBL238804	Q9HC97
CHEMBL238804	P37288
CHEMBL238804	P21397
CHEMBL238804	P07550
CHEMBL238804	Q9Y5N1
CHEMBL238804	Q99808
CHEMBL238804	P04150
CHEMBL238804	Q8TDV5
CHEMBL238804	Q01959
CHEMBL238804	P29274
CHEMBL238804	P21728
CHEMBL238804	P41595
CHEMBL238804	P43681
CHEMBL238804	P28335
CHEMBL238804	Q9UBN7
CHEMBL238804	P0DTD1
CHEMBL247951	P37231
CHEMBL247951	Q07869
CHEMBL247951	Q03181
CHEMBL252556	A6XA80
CHEMBL252556	P11712
CHEMBL252556	P11229
CHEMBL252556	P50406
CHEMBL252556	O76074
CHEMBL252556	P00918
CHEMBL252556	P25021
CHEMBL252556	P51681
CHEMBL252556	P25025
CHEMBL252556	P15127
CHEMBL252556	P06241
CHEMBL252556	P30989
CHEMBL252556	P50052
CHEMBL252556	Q02294
CHEMBL252556	P22771
CHEMBL252556	P30556
CHEMBL252556	P25101
CHEMBL252556	P41145
CHEMBL252556	P30542
CHEMBL252556	P35372
CHEMBL252556	Q16539
CHEMBL252556	P34969
CHEMBL252556	P25094
CHEMBL252556	P32238
CHEMBL252556	P28564
CHEMBL252556	P21731
CHEMBL252556	O70528
CHEMBL252556	P20309
CHEMBL252556	P41143
CHEMBL252556	P31645
CHEMBL252556	P08908
CHEMBL252556	P08588
CHEMBL252556	P47898
CHEMBL252556	P02545
CHEMBL252556	P30411
CHEMBL252556	P35462
CHEMBL252556	P13945
CHEMBL252556	P32241
CHEMBL252556	P24524
CHEMBL252556	Q08209
CHEMBL252556	P25024
CHEMBL252556	P0DMS8
CHEMBL252556	P33032
CHEMBL252556	P25100
CHEMBL252556	P46098
CHEMBL252556	P29466
CHEMBL252556	P23975
CHEMBL252556	P05177
CHEMBL252556	P28482
CHEMBL252556	P08246
CHEMBL252556	O00519
CHEMBL252556	P47871
CHEMBL252556	P24557
CHEMBL252556	P21917
CHEMBL252556	P08684
CHEMBL252556	P25103
CHEMBL252556	P35439
CHEMBL252556	P15823
CHEMBL252556	P11509
CHEMBL252556	P24530
CHEMBL252556	P14780
CHEMBL252556	Q9Y271
CHEMBL252556	P30988
CHEMBL252556	P07943
CHEMBL252556	P08173
CHEMBL252556	P08913
CHEMBL252556	P30518
CHEMBL252556	Q92847
CHEMBL252556	P43140
CHEMBL252556	P22002
CHEMBL252556	P35367
CHEMBL252556	P14416
CHEMBL252556	P03372
CHEMBL252556	P16499
CHEMBL252556	P29476
CHEMBL252556	P51450
CHEMBL252556	Q14432
CHEMBL252556	P41968
CHEMBL252556	P32245
CHEMBL252556	P02791
CHEMBL252556	Q99720
CHEMBL252556	P09917
CHEMBL252556	A8B2U2
CHEMBL252556	P06401
CHEMBL252556	P62813
CHEMBL252556	P06239
CHEMBL252556	P18825
CHEMBL252556	P05181
CHEMBL252556	P17948
CHEMBL252556	P46663
CHEMBL252556	P12822
CHEMBL252556	P28223
CHEMBL252556	P04035
CHEMBL252556	P18089
CHEMBL252556	P51679
CHEMBL252556	P17252
CHEMBL252556	Q9UBS5
CHEMBL252556	P08575
CHEMBL252556	P25929
CHEMBL252556	P19327
CHEMBL252556	Q9UIF8
CHEMBL252556	P32239
CHEMBL252556	Q92731
CHEMBL252556	P08172
CHEMBL252556	P49146
CHEMBL252556	Q12809
CHEMBL252556	P08912
CHEMBL252556	P15207
CHEMBL252556	P11473
CHEMBL252556	P21554
CHEMBL252556	Q96KQ7
CHEMBL252556	Q63921
CHEMBL252556	P35354
CHEMBL252556	P20781
CHEMBL252556	P34998
CHEMBL252556	P33261
CHEMBL252556	P00533
CHEMBL252556	P35348
CHEMBL252556	P12530
CHEMBL252556	O43193
CHEMBL252556	P21918
CHEMBL252556	Q08499
CHEMBL252556	P04626
CHEMBL252556	P37288
CHEMBL252556	P21397
CHEMBL252556	P03956
CHEMBL252556	P27361
CHEMBL252556	Q962Y6
CHEMBL252556	P48546
CHEMBL252556	P07550
CHEMBL252556	Q9Y5N1
CHEMBL252556	Q99808
CHEMBL252556	Q9NUW8
CHEMBL252556	P22303
CHEMBL252556	P04150
CHEMBL252556	P42858
CHEMBL252556	Q01959
CHEMBL252556	P41597
CHEMBL252556	P08659
CHEMBL252556	P25105
CHEMBL252556	P08311
CHEMBL252556	P29274
CHEMBL252556	P23219
CHEMBL252556	P21728
CHEMBL252556	Q690N0
CHEMBL252556	Q8IXJ6
CHEMBL252556	P21452
CHEMBL252556	P41595
CHEMBL252556	T1VXA1
CHEMBL252556	P10635
CHEMBL252556	P43681
CHEMBL252556	P29477
CHEMBL252556	P28335
CHEMBL252556	Q9UBN7
CHEMBL252556	P0DTD1
CHEMBL252556	Q13324
CHEMBL252556	P07727
CHEMBL252556	P10636
CHEMBL256997	P51450
CHEMBL256997	Q14432
CHEMBL256997	P41968
CHEMBL256997	P11229
CHEMBL256997	Q63921
CHEMBL256997	P35462
CHEMBL256997	P06401
CHEMBL256997	P62813
CHEMBL256997	P18507
CHEMBL256997	P34158
CHEMBL256997	P0DMS8
CHEMBL256997	P27815
CHEMBL256997	P18825
CHEMBL256997	P35348
CHEMBL256997	P14867
CHEMBL256997	Q08499
CHEMBL256997	P23975
CHEMBL256997	P28223
CHEMBL256997	Q16236
CHEMBL256997	P21397
CHEMBL256997	P07550
CHEMBL256997	Q9Y5N1
CHEMBL256997	P30542
CHEMBL256997	P35372
CHEMBL256997	P22303
CHEMBL256997	Q01959
CHEMBL256997	P08659
CHEMBL256997	P30043
CHEMBL256997	P29274
CHEMBL256997	P23219
CHEMBL256997	P21728
CHEMBL256997	P35968
CHEMBL256997	P08913
CHEMBL256997	P47870
CHEMBL256997	O75469
CHEMBL256997	P47869
CHEMBL256997	P21731
CHEMBL256997	P41595
CHEMBL256997	P00734
CHEMBL256997	P30561
CHEMBL256997	P43681
CHEMBL256997	P31645
CHEMBL256997	P08908
CHEMBL256997	P08172
CHEMBL256997	P35367
CHEMBL256997	Q9UBN7
CHEMBL256997	P0DTD1
CHEMBL256997	Q12809
CHEMBL256997	P14416
CHEMBL256997	P03372
CHEMBL256997	P10275
